Endpoint,Gene,HR,Lower CI,CI Width,Upper CI,SE,Statistic,P-value,FDR,Global ZPH P-value,Global ZPH ChiSq,Gene ZPH P-value
PFS,KRT7,1.06371238,0.823672189,0.550034538,1.373706727,0.130485914,0.473346377,0.63596608,0.988058847,0.035130261,4.438832629,0.035130261
PFS,KYAT1,1.068645886,0.786578206,0.665285093,1.451863299,0.156357692,0.424618187,0.671115032,0.988058847,0.760611448,0.092828651,0.760611448
PFS,L1CAM,1.24972621,0.88149522,0.890284778,1.771779998,0.178095209,1.251715287,0.210673628,0.988058847,0.299950151,1.07441578,0.299950151
PFS,LAG3,0.926390715,0.669137838,0.613407714,1.282545552,0.165975504,-0.460665537,0.645038584,0.988058847,0.734523677,0.114998463,0.734523677
PFS,LAIR1,0.957715531,0.695432564,0.623486173,1.318918737,0.163276851,-0.264608763,0.791310869,0.988058847,0.810381053,0.057568553,0.810381053
PFS,LAIR2,1.128704764,0.800730697,0.79028417,1.591014867,0.175156966,0.691212866,0.489431779,0.988058847,0.798912542,0.064899972,0.798912542
PFS,LAMA1,0.945063235,0.699782609,0.576534502,1.276317111,0.153310017,-0.36855673,0.712458153,0.988058847,0.8425211,0.039469664,0.8425211
PFS,LAMA3,1.009126168,0.780288281,0.524787865,1.305076146,0.131214968,0.069235819,0.944801912,0.995460902,0.729389169,0.11967323,0.729389169
PFS,LAMA5,0.851035904,0.623319482,0.538624163,1.161943644,0.15887798,-1.015250574,0.309986398,0.988058847,0.204537114,1.609677696,0.204537114
PFS,LAMB3,1.081963677,0.798135018,0.668591003,1.466726021,0.155235052,0.50747308,0.61182292,0.988058847,0.185006157,1.756943951,0.185006157
PFS,LAMC2,1.173789912,0.865239539,0.727131933,1.592371472,0.155608289,1.02975077,0.303127016,0.988058847,0.201560992,1.631027483,0.201560992
PFS,LAMC3,0.935951063,0.682903818,0.599860121,1.282763939,0.160823958,-0.411581011,0.680646552,0.988058847,0.702880432,0.145492723,0.702880432
PFS,LAMP1,0.871660483,0.638928297,0.550238002,1.189166299,0.158476258,-0.866724687,0.386092875,0.988058847,0.641290143,0.217058824,0.641290143
PFS,LAMP3,0.83527627,0.626415867,0.487359319,1.113775185,0.146812932,-1.226000625,0.22019844,0.988058847,0.966935994,0.001718223,0.966935994
PFS,LAT,0.94367612,0.704938744,0.558326505,1.26326525,0.148815031,-0.389559204,0.696862524,0.988058847,0.521594861,0.410738596,0.521594861
PFS,LCK,0.883320536,0.655097479,0.53595453,1.191052009,0.152504891,-0.8135289,0.415914884,0.988058847,0.293329453,1.104276728,0.293329453
PFS,LCN2,1.000591069,0.74465876,0.599826177,1.344484937,0.15072731,0.003920285,0.996872073,0.999856866,0.069968838,3.283751169,0.069968838
PFS,LCOR,0.738587185,0.533025082,0.490399609,1.023424691,0.166416665,-1.820828019,0.068633004,0.988058847,0.859671569,0.031255503,0.859671569
PFS,LCP1,0.829982707,0.604207746,0.535915494,1.14012324,0.161986025,-1.150410434,0.249974865,0.988058847,0.685898112,0.163561899,0.685898112
PFS,LDHA,0.827146814,0.609588934,0.512760594,1.122349528,0.155715797,-1.218714329,0.222952638,0.988058847,0.551015091,0.355501811,0.551015091
PFS,LDHB,0.939411612,0.702549904,0.553580334,1.256130237,0.14823604,-0.421635281,0.67329125,0.988058847,0.992957744,7.79E-05,0.992957744
PFS,LEF1,1.02663228,0.752107974,0.649251772,1.401359746,0.15875761,0.165559401,0.8685037,0.988058847,0.221408221,1.495220581,0.221408221
PFS,LEFTY1,0.922564439,0.683252035,0.562445159,1.245697195,0.153213745,-0.526049755,0.598853638,0.988058847,0.497793572,0.459637212,0.497793572
PFS,LEFTY2,1.016397148,0.748451457,0.631815964,1.380267421,0.156132,0.104169332,0.917034971,0.992541936,0.617447944,0.249470808,0.617447944
PFS,LEPR,0.931883278,0.679085492,0.599702605,1.278788097,0.161462426,-0.436929579,0.66216242,0.988058847,0.593292372,0.285231896,0.593292372
PFS,LFNG,1.216503732,0.897491567,0.751416773,1.64890834,0.155172497,1.262987674,0.20659361,0.988058847,0.019380215,5.466878061,0.019380215
PFS,LGALS3,0.981372073,0.746656777,0.543214521,1.289871298,0.139464836,-0.134826901,0.892748736,0.988058847,0.964549078,0.001975427,0.964549078
PFS,LGALS9,0.917200525,0.679856463,0.557547091,1.237403554,0.152780579,-0.565707737,0.571592475,0.988058847,0.719138879,0.12931928,0.719138879
PFS,LGR5,0.845832697,0.628315901,0.510335769,1.138651671,0.151675499,-1.10389416,0.269639052,0.988058847,0.89493829,0.017439357,0.89493829
PFS,LIF,0.968136423,0.710510203,0.608665974,1.319176177,0.157854789,-0.205139603,0.837463055,0.988058847,0.688272975,0.160961338,0.688272975
PFS,LIG4,0.740695996,0.556160612,0.430300038,0.98646065,0.146193072,-2.053209464,0.040052267,0.988058847,0.846541971,0.037454821,0.846541971
PFS,LILRA1,0.955029586,0.683720867,0.650276024,1.333996891,0.170509549,-0.26985561,0.787271338,0.988058847,0.30463647,1.053787201,0.30463647
PFS,LILRA3,0.970168111,0.711537078,0.61126983,1.322806909,0.158187518,-0.191455767,0.848168532,0.988058847,0.265621045,1.239222004,0.265621045
PFS,LILRA4,0.899813893,0.650638709,0.593777018,1.244415727,0.165428268,-0.638145611,0.523378898,0.988058847,0.294618483,1.098395555,0.294618483
PFS,LILRA5,0.881987776,0.638422606,0.580053103,1.218475709,0.164889632,-0.761582643,0.446309137,0.988058847,0.313659275,1.01520428,0.313659275
PFS,LILRB1,0.876122707,0.634735345,0.574573391,1.209308736,0.164440789,-0.804235504,0.421260978,0.988058847,0.618019609,0.248660832,0.618019609
PFS,LILRB2,0.974697933,0.700700052,0.65513838,1.355838433,0.168394778,-0.152188022,0.879038641,0.988058847,0.349861493,0.873959447,0.349861493
PFS,LILRB3,0.873546832,0.648280514,0.528808803,1.177089317,0.152165167,-0.888465732,0.374290281,0.988058847,0.452485957,0.564417158,0.452485957
PFS,LILRB4,0.898778824,0.658330481,0.568717938,1.227048418,0.158844717,-0.671840404,0.501685304,0.988058847,0.955422993,0.003124596,0.955422993
PFS,LOXL2,0.908377312,0.681082163,0.530444704,1.211526868,0.146929681,-0.65402337,0.513096749,0.988058847,0.366048589,0.817034664,0.366048589
PFS,LRP1,0.972959662,0.72489754,0.58101185,1.30590939,0.150162098,-0.182553756,0.855148172,0.988058847,0.134935682,2.234781687,0.134935682
PFS,LRP5,1.047096039,0.740667385,0.739632864,1.48030025,0.176648288,0.26052138,0.794461626,0.988058847,0.029179892,4.756968838,0.029179892
PFS,LRP6,0.979851807,0.720289398,0.612660338,1.332949736,0.157017308,-0.129628617,0.896860261,0.988058847,0.760532285,0.092891993,0.760532285
PFS,LRRC32,0.891557987,0.669546705,0.517638056,1.187184761,0.146109601,-0.785607504,0.432097467,0.988058847,0.409167351,0.6812188,0.409167351
PFS,LTA,0.954106076,0.703693392,0.589935929,1.29362932,0.155325363,-0.302464594,0.76229792,0.988058847,0.879323326,0.023051461,0.879323326
PFS,LTB,0.991996508,0.727031149,0.626496927,1.353528076,0.158548967,-0.05068271,0.959578354,0.999856866,0.864106893,0.029291856,0.864106893
PFS,LTBP1,1.139008943,0.86933683,0.622997703,1.492334533,0.137851083,0.944196688,0.345069148,0.988058847,0.758702813,0.094362422,0.758702813
PFS,LTBR,1.207560621,0.862516153,0.828121928,1.690638081,0.171688722,1.098513097,0.271980502,0.988058847,0.121741588,2.394770849,0.121741588
PFS,LTF,1.302418877,0.95854664,0.811106354,1.769652994,0.156411174,1.689286019,0.091164631,0.988058847,0.383689013,0.758848848,0.383689013
PFS,LTK,0.905351643,0.683523574,0.515647352,1.199170926,0.143401757,-0.693379616,0.488071351,0.988058847,0.956747279,0.002941525,0.956747279
PFS,LY6E,0.89674154,0.681985829,0.497137483,1.179123312,0.139675425,-0.780291855,0.435219106,0.988058847,0.598428721,0.277372267,0.598428721
PFS,LY86,0.909441586,0.66646339,0.574541008,1.241004398,0.158597588,-0.598524299,0.54949015,0.988058847,0.568766839,0.324750194,0.568766839
PFS,LY9,0.909925363,0.677884942,0.543508418,1.22139336,0.150199192,-0.628450128,0.529709107,0.988058847,0.798089742,0.06544393,0.798089742
PFS,LY96,0.92417421,0.685098763,0.561579842,1.246678605,0.152726064,-0.516314531,0.605634749,0.988058847,0.752481789,0.099457367,0.752481789
PFS,LYN,0.936597826,0.705567171,0.537709904,1.243277075,0.144518982,-0.453236679,0.650378323,0.988058847,0.543828503,0.368489994,0.543828503
PFS,LYZ,0.987395839,0.696470301,0.703374805,1.399845106,0.178087895,-0.07122476,0.943218876,0.995460902,0.283394759,1.150737784,0.283394759
PFS,MAD2L2,0.9278315,0.710483114,0.501187191,1.211670305,0.136178503,-0.550051106,0.582284321,0.988058847,0.635044606,0.225281778,0.635044606
PFS,MAF,0.708416674,0.516757147,0.454403459,0.971160606,0.160951638,-2.141778983,0.032211271,0.988058847,0.127474047,2.322999023,0.127474047
PFS,MAGEA1,0.93406133,0.683538899,0.59286332,1.276402219,0.159318506,-0.428156034,0.668537523,0.988058847,0.859221898,0.031458253,0.859221898
PFS,MAGEA12,0.883112684,0.652869825,0.541683794,1.194553619,0.154122754,-0.806516031,0.419945368,0.988058847,0.31090026,1.026847462,0.31090026
PFS,MAGEA3.A6,0.993300983,0.740587189,0.591662217,1.332249406,0.149793749,-0.044872075,0.964209275,0.999856866,0.562679744,0.335085587,0.562679744
PFS,MAGEA4,1.004292197,0.736288019,0.63356018,1.369848199,0.158378889,0.027042818,0.978425583,0.999856866,0.954327534,0.003280224,0.954327534
PFS,MAGEB2,0.838465586,0.625022444,0.499776427,1.124798871,0.14989356,-1.175378987,0.239843126,0.988058847,0.894117009,0.017714696,0.894117009
PFS,MAGEC1,0.887113222,0.661807965,0.527313214,1.189121179,0.149491109,-0.801269456,0.422975669,0.988058847,0.208073173,1.584782381,0.208073173
PFS,MAGEC2,0.833205684,0.633190864,0.463211106,1.09640197,0.140057998,-1.302851329,0.192625523,0.988058847,0.582458908,0.302276274,0.582458908
PFS,MAML2,0.901788611,0.671466155,0.539648796,1.21111495,0.150470379,-0.687013238,0.492074386,0.988058847,0.826984872,0.04777293,0.826984872
PFS,MAP2K1,0.818396836,0.628069231,0.438331332,1.066400563,0.135051945,-1.483932204,0.137826907,0.988058847,0.451540091,0.566783036,0.451540091
PFS,MAP2K2,1.052588592,0.794709711,0.599438023,1.394147734,0.143385711,0.357444651,0.720758955,0.988058847,0.11019793,2.5513805,0.11019793
PFS,MAP2K4,0.794479775,0.592205596,0.473637277,1.065842873,0.14991789,-1.534625046,0.124875957,0.988058847,0.668970494,0.182808727,0.668970494
PFS,MAP2K6,0.868634444,0.643062113,0.530270575,1.173332688,0.153411521,-0.918007357,0.358615014,0.988058847,0.888270963,0.019738112,0.888270963
PFS,MAP3K1,0.766971785,0.568960511,0.464935001,1.033895512,0.152369628,-1.741195197,0.081649369,0.988058847,0.559346121,0.340837636,0.559346121
PFS,MAP3K12,0.98743508,0.743331936,0.568367441,1.311699377,0.144884324,-0.087273251,0.930454316,0.993870577,0.581447546,0.30390031,0.581447546
PFS,MAP3K13,0.959525789,0.717199602,0.566529134,1.283728737,0.148515487,-0.278193793,0.780863599,0.988058847,0.992870585,7.98E-05,0.992870585
PFS,MAP3K14,1.041612046,0.765407666,0.652079646,1.417487312,0.157205056,0.25933999,0.795372927,0.988058847,0.03755352,4.325131175,0.03755352
PFS,MAP3K20,0.927491576,0.697582583,0.535591302,1.233173885,0.145340837,-0.517896883,0.604530217,0.988058847,0.237946642,1.392717931,0.237946642
PFS,MAP3K5,1.018671162,0.755094192,0.619159442,1.374253634,0.152763917,0.121095323,0.903615533,0.988383526,0.489532534,0.477553591,0.489532534
PFS,MAP3K7,0.982641457,0.724580613,0.608030576,1.332611189,0.155437186,-0.112656242,0.910303094,0.988985444,0.896278963,0.016994602,0.896278963
PFS,MAP3K8,0.920283999,0.685088427,0.551135402,1.236223829,0.150581541,-0.551680917,0.581166987,0.988058847,0.953963901,0.003332723,0.953963901
PFS,MAP4K2,0.925502191,0.686122703,0.562275435,1.248398138,0.152696693,-0.507010193,0.612147666,0.988058847,0.775929786,0.081012631,0.775929786
PFS,MAPK1,0.934309833,0.677581052,0.610729566,1.288310618,0.163920834,-0.414512099,0.678499108,0.988058847,0.586790072,0.295385174,0.586790072
PFS,MAPK10,0.939922295,0.701362444,0.558262915,1.259625359,0.149376426,-0.414778112,0.678304344,0.988058847,0.386896944,0.748672206,0.386896944
PFS,MAPK11,1.042848458,0.782436218,0.607495485,1.389931703,0.146583684,0.2862247,0.774706027,0.988058847,0.804855982,0.061042352,0.804855982
PFS,MAPK12,0.981570374,0.734844422,0.576290793,1.311135216,0.147704197,-0.125937971,0.899781025,0.988152376,0.910172421,0.012728592,0.910172421
PFS,MAPK14,0.975434247,0.739276827,0.547753871,1.287030698,0.141436429,-0.175856574,0.860406623,0.988058847,0.916898383,0.010887139,0.916898383
PFS,MAPK3,0.975872705,0.720006659,0.602658242,1.322664901,0.155141469,-0.157424875,0.874910011,0.988058847,0.5619081,0.336411212,0.5619081
PFS,MAPK8,0.924602865,0.680524197,0.575699258,1.256223455,0.1563809,-0.501282247,0.616172498,0.988058847,0.344366563,0.894107772,0.344366563
PFS,MAPK8IP1,0.817328508,0.611499494,0.480939496,1.092438991,0.148026688,-1.362687885,0.172980898,0.988058847,0.019603295,5.446880981,0.019603295
PFS,MAPK8IP2,1.123072555,0.824552376,0.705116326,1.529668702,0.157647231,0.736253219,0.46157661,0.988058847,0.577617438,0.310102265,0.577617438
PFS,MAPK9,0.914877198,0.668474238,0.583631288,1.252105526,0.160100895,-0.555683543,0.578427209,0.988058847,0.144411706,2.130308317,0.144411706
PFS,MAPKAPK2,1.159585852,0.840039409,0.760646621,1.600686031,0.164477201,0.900203289,0.368012076,0.988058847,0.208783552,1.579841318,0.208783552
PFS,MAPT,0.914946978,0.702812831,0.488297994,1.191110826,0.134581811,-0.660484228,0.508943137,0.988058847,0.575331652,0.313842726,0.575331652
PFS,MARCO,0.886969538,0.657452941,0.539157358,1.196610299,0.152777016,-0.785096105,0.432397223,0.988058847,0.958992074,0.002643858,0.958992074
PFS,MASP1,0.90913049,0.676561098,0.545085032,1.22164613,0.150750667,-0.631948393,0.5274206,0.988058847,0.837987125,0.041807514,0.837987125
PFS,MASP2,0.930709744,0.685544272,0.578007423,1.263551695,0.155989795,-0.460336644,0.645274603,0.988058847,0.947178415,0.004389125,0.947178415
PFS,MAVS,1.189058911,0.895026065,0.684660997,1.579687061,0.144933582,1.194769081,0.232177263,0.988058847,0.910156382,0.012733157,0.910156382
PFS,MBL2,0.811028723,0.598806563,0.499657666,1.09846423,0.154780833,-1.353215411,0.175986823,0.988058847,0.930563628,0.007592635,0.930563628
PFS,MBNL1,0.921512167,0.66010667,0.626328861,1.286435531,0.170214626,-0.480213128,0.631075853,0.988058847,0.003919163,8.320893724,0.003919163
PFS,MBNL3,0.952743864,0.724110891,0.529455216,1.253566106,0.140003366,-0.345771543,0.729514413,0.988058847,0.010818994,6.494808627,0.010818994
PFS,MCAM,0.685276198,0.462124729,0.554058651,1.016183379,0.201017539,-1.880101182,0.060094289,0.988058847,0.369248103,0.806193296,0.369248103
PFS,MCAT,0.917428982,0.647234587,0.653184076,1.300418663,0.177996315,-0.484167922,0.6282667,0.988058847,0.787732403,0.072498994,0.787732403
PFS,MCL1,0.919068786,0.682025059,0.556474057,1.238499116,0.152193902,-0.554518345,0.579224154,0.988058847,0.813984849,0.055360661,0.813984849
PFS,MCM2,1.013552685,0.755890534,0.603154195,1.359044729,0.149656004,0.089950742,0.928326358,0.993870577,0.251423899,1.31537436,0.251423899
PFS,MCM4,1.088489958,0.802415219,0.674140011,1.47655523,0.155574518,0.54502098,0.585739088,0.988058847,0.275715973,1.188085998,0.275715973
PFS,MCM5,0.98002271,0.722595795,0.606562938,1.329158733,0.155475176,-0.129792645,0.896730482,0.988058847,0.553178808,0.351653154,0.553178808
PFS,MCM7,1.134203397,0.860794623,0.633658655,1.494453278,0.140732121,0.894824517,0.370880902,0.988058847,0.331635385,0.942501361,0.331635385
PFS,MDC1,1.006495972,0.765604292,0.55757813,1.323182422,0.139576441,0.046390093,0.962999333,0.999856866,0.173162268,1.855351465,0.173162268
PFS,MDM2,0.977838495,0.726786082,0.588825412,1.315611493,0.151386625,-0.148036597,0.882313887,0.988058847,0.777759514,0.079659399,0.777759514
PFS,MDM4,1.187976308,0.876608652,0.733331777,1.609940428,0.155077288,1.110744713,0.26667825,0.988058847,0.645967225,0.211022412,0.645967225
PFS,ME2,1.198763594,0.897579348,0.703431369,1.601010716,0.147627427,1.228028497,0.219436271,0.988058847,0.673629768,0.177385532,0.673629768
PFS,MECOM,0.90794883,0.676117592,0.543154156,1.219271748,0.150421646,-0.641977129,0.520888033,0.988058847,0.780297495,0.077802708,0.780297495
PFS,MED12,1.085676659,0.80422331,0.66140669,1.465629999,0.153105743,0.536906325,0.591332322,0.988058847,0.190158245,1.716391162,0.190158245
PFS,MEF2C,0.888988871,0.670273923,0.508798073,1.179071996,0.144083386,-0.816683767,0.41410917,0.988058847,0.406211664,0.689861,0.406211664
PFS,MEFV,0.861294476,0.646546759,0.500822964,1.147369722,0.146324597,-1.020462854,0.307508998,0.988058847,0.711714488,0.136570499,0.711714488
PFS,MELK,0.971691195,0.742029597,0.530404524,1.272434121,0.137578509,-0.208733371,0.834656388,0.988058847,0.366604044,0.815143109,0.366604044
PFS,MEN1,0.940323455,0.707026463,0.543574816,1.250601279,0.145490337,-0.422924046,0.672350678,0.988058847,0.998647292,2.87E-06,0.998647292
PFS,MERTK,0.867067118,0.656507499,0.488651373,1.145158872,0.141932338,-1.004978095,0.314907398,0.988058847,0.452216661,0.565089955,0.452216661
PFS,MET,0.858778634,0.641265662,0.508804873,1.150070535,0.149016701,-1.021657914,0.306942837,0.988058847,0.428462544,0.626987318,0.428462544
PFS,MFGE8,0.877952329,0.679294487,0.455412634,1.134707121,0.130888913,-0.994453837,0.320001969,0.988058847,0.158549892,1.988002502,0.158549892
PFS,MFNG,0.814126805,0.620643765,0.447283593,1.067927357,0.138450945,-1.485285239,0.13746828,0.988058847,0.36779528,0.811099847,0.36779528
PFS,MGMT,0.972491428,0.729941975,0.56569468,1.295636655,0.146378311,-0.190561138,0.84886944,0.988058847,0.740263521,0.109895165,0.740263521
PFS,MIA,1.057917512,0.785424013,0.639525369,1.424949382,0.151958878,0.370510532,0.711002131,0.988058847,0.693796352,0.155006291,0.693796352
PFS,MIB1,1.082665251,0.777025516,0.731501582,1.508527098,0.169241843,0.469303719,0.638852557,0.988058847,0.465395045,0.53288839,0.465395045
PFS,MICA,1.224671867,0.917145734,0.71816818,1.635313914,0.147534261,1.373734769,0.169524038,0.988058847,0.895711652,0.017182089,0.895711652
PFS,MICB,0.855945492,0.641969941,0.499271476,1.141241416,0.146770664,-1.059807043,0.289232392,0.988058847,0.410475821,0.677422129,0.410475821
PFS,MIF,1.022792561,0.752359516,0.638072321,1.390431837,0.156675165,0.143843419,0.885624116,0.988058847,0.775624165,0.081239864,0.775624165
PFS,MKI67,0.809904253,0.623404688,0.428792884,1.052197572,0.133533141,-1.578928219,0.114352523,0.988058847,0.476538073,0.506775468,0.476538073
PFS,MLF1,0.865513697,0.649757202,0.503156468,1.15291367,0.146290669,-0.987295221,0.323497933,0.988058847,0.32640936,0.963090879,0.32640936
PFS,MLH1,0.974123617,0.746745079,0.523992214,1.270737294,0.135622056,-0.193309757,0.846716386,0.988058847,0.812618424,0.056192444,0.812618424
PFS,MLLT3,0.958563367,0.723719165,0.545894484,1.269613649,0.143386435,-0.295143732,0.767884083,0.988058847,0.577967093,0.30953268,0.577967093
PFS,MLPH,1.30225942,0.923037572,0.914243649,1.837281221,0.175608385,1.503918913,0.132602247,0.988058847,0.27186883,1.20729335,0.27186883
PFS,MME,0.934674036,0.688296394,0.580946859,1.269243253,0.156114243,-0.43274357,0.665201073,0.988058847,0.137549558,2.20516072,0.137549558
PFS,MMP1,0.69219042,0.496251638,0.469241555,0.965493192,0.169787793,-2.166788207,0.030251007,0.988058847,0.785572452,0.074019073,0.785572452
PFS,MMP11,1.048352209,0.806861444,0.555258858,1.362120302,0.13358558,0.353478324,0.723729877,0.988058847,0.112022547,2.525453834,0.112022547
PFS,MMP3,0.720892738,0.534971447,0.436456734,0.971428182,0.15218493,-2.150442358,0.031520241,0.988058847,0.486510067,0.484235456,0.486510067
PFS,MMP9,0.934307242,0.680243669,0.603017114,1.283260782,0.161918418,-0.419655424,0.674737193,0.988058847,0.908697511,0.013151866,0.908697511
PFS,MMRN2,1.021153038,0.762925986,0.603856042,1.366782028,0.148740832,0.140730813,0.888082602,0.988058847,0.786416976,0.073422719,0.786416976
PFS,MNAT1,1.218952565,0.946133094,0.624307013,1.570440107,0.129269705,1.531619009,0.125616479,0.988058847,0.412355612,0.671998769,0.412355612
PFS,MNX1,0.926659116,0.67183132,0.606312603,1.278143922,0.164073665,-0.4642397,0.642476021,0.988058847,0.157309117,1.999904509,0.157309117
PFS,MPL,0.940789048,0.690622503,0.590951769,1.281574272,0.157720024,-0.386991721,0.698762337,0.988058847,0.730929621,0.118259776,0.730929621
PFS,MPO,0.908491738,0.664619525,0.577229693,1.241849219,0.159477961,-0.601772713,0.547325441,0.988058847,0.983948003,0.000404796,0.983948003
PFS,MPPED1,0.83301409,0.62147553,0.495080861,1.116556391,0.149469083,-1.22235795,0.221572294,0.988058847,0.501313173,0.452155378,0.501313173
PFS,MR1,1.000205079,0.729467616,0.641957485,1.371425101,0.161046511,0.001273283,0.998984068,0.999856866,0.830024569,0.046083234,0.830024569
PFS,MRC1,0.91206916,0.681761129,0.538417197,1.220178325,0.148490726,-0.619833042,0.535367712,0.988058847,0.381578466,0.765610332,0.381578466
PFS,MRE11,0.890439898,0.670360198,0.512411712,1.18277191,0.14484982,-0.801103314,0.423071838,0.988058847,0.76511025,0.089267657,0.76511025
PFS,MRM2,0.895791431,0.657555518,0.562785981,1.220341499,0.157746985,-0.697621395,0.485413998,0.988058847,0.020514692,5.367556853,0.020514692
PFS,MRPL19,0.900202116,0.672983293,0.53115336,1.204136653,0.148420486,-0.708365605,0.478718246,0.988058847,0.470206928,0.521489657,0.470206928
PFS,MS4A1,0.849888469,0.630622923,0.514769013,1.145391936,0.152246181,-1.068336492,0.285368753,0.988058847,0.78513614,0.074328187,0.78513614
PFS,MS4A2,0.92603263,0.690719418,0.550792562,1.24151198,0.14958223,-0.513736209,0.607436433,0.988058847,0.605702742,0.266480164,0.605702742
PFS,MS4A4A,0.891591939,0.680595988,0.487404118,1.168000106,0.137777886,-0.832838436,0.404935854,0.988058847,0.447994795,0.575720144,0.447994795
PFS,MS4A6A,0.873418719,0.639967132,0.55206324,1.192030372,0.158675494,-0.852937037,0.393694221,0.988058847,0.539846862,0.37582366,0.539846862
PFS,MSH2,0.948431381,0.728060663,0.507443645,1.235504308,0.134913229,-0.392443624,0.694730458,0.988058847,0.884188712,0.021217237,0.884188712
PFS,MSH6,0.967611792,0.729113041,0.555012367,1.284125407,0.144391522,-0.228021097,0.81962984,0.988058847,0.433029775,0.61468362,0.433029775
PFS,MSR1,0.90330437,0.686721692,0.501472587,1.188194279,0.139865049,-0.727098852,0.467165402,0.988058847,0.515100857,0.423691347,0.515100857
PFS,MSRB2,0.951114138,0.725915917,0.520258855,1.246174772,0.137859616,-0.363566986,0.716181383,0.988058847,0.764062728,0.090090034,0.764062728
PFS,MST1R,1.021081034,0.763020778,0.603398732,1.36641951,0.148641466,0.140350493,0.888383071,0.988058847,0.957864505,0.002791387,0.957864505
PFS,MTF1,1.023869912,0.753740652,0.637068766,1.390809418,0.156276552,0.150947019,0.88001751,0.988058847,0.629083978,0.233304998,0.629083978
PFS,MTF2,1.043819869,0.761770958,0.668527621,1.43029858,0.160715343,0.266850288,0.789584434,0.988058847,0.327693719,0.957990384,0.327693719
PFS,MUC1,0.924330974,0.698758032,0.523965301,1.222723332,0.142740218,-0.551246707,0.581464566,0.988058847,0.840497842,0.040504268,0.840497842
PFS,MUC4,0.963746731,0.718692396,0.573665456,1.292357852,0.149694122,-0.246681337,0.805154851,0.988058847,0.159858769,1.975561562,0.159858769
PFS,MX1,0.947682525,0.713551341,0.545085727,1.258637068,0.144780806,-0.371152252,0.710524135,0.988058847,0.599124015,0.276319109,0.599124015
PFS,MXI1,0.92777905,0.672589925,0.607200232,1.279790156,0.164114134,-0.456765458,0.647839636,0.988058847,0.041027184,4.174891736,0.041027184
PFS,MYB,1.04308015,0.763982763,0.660154339,1.424137103,0.158874384,0.265480296,0.790639487,0.988058847,0.402624511,0.700473877,0.402624511
PFS,MYBL2,1.323819392,0.948639939,0.898739356,1.847379295,0.170027104,1.6498607,0.09897143,0.988058847,0.281269964,1.160943444,0.281269964
PFS,MYC,1.021506805,0.773960473,0.574268781,1.348229255,0.141591006,0.150283534,0.880540923,0.988058847,0.255903512,1.290784039,0.255903512
PFS,MYCN,0.775714002,0.469434423,0.812389368,1.281823791,0.256257404,-0.991079195,0.321646911,0.988058847,0.391485226,0.734323896,0.391485226
PFS,MYCT1,0.924743801,0.688018262,0.554900924,1.242919186,0.150870806,-0.518579791,0.604053805,0.988058847,0.620319025,0.245419433,0.620319025
PFS,MYD88,0.827532206,0.606719766,0.521988395,1.128708161,0.158360569,-1.195419126,0.231923317,0.988058847,0.686091039,0.163349732,0.686091039
PFS,NAALAD2,0.845897699,0.637852296,0.483948037,1.121800333,0.144029016,-1.161966207,0.245249192,0.988058847,0.557426266,0.344180105,0.557426266
PFS,NANOG,1.156940977,0.860631961,0.694634966,1.555266927,0.15095571,0.965709965,0.334189332,0.988058847,0.760880901,0.092613226,0.760880901
PFS,NASP,1.053880726,0.79804818,0.59367805,1.39172623,0.141872805,0.369903739,0.711454215,0.988058847,0.647685547,0.20883056,0.647685547
PFS,NAT1,0.938020016,0.696501189,0.566786747,1.263287937,0.151891458,-0.421248122,0.673573908,0.988058847,0.446431118,0.579696983,0.446431118
PFS,NAT8L,1.332236057,0.936010307,0.960179188,1.896189495,0.180099007,1.592783776,0.111208706,0.988058847,0.162550392,1.950338379,0.162550392
PFS,NBN,0.922193304,0.677509682,0.577735096,1.255244778,0.157314633,-0.514894376,0.606626831,0.988058847,0.939102156,0.005836713,0.939102156
PFS,NCAM1,0.782968394,0.586628951,0.458391936,1.045020887,0.147298534,-1.66100057,0.096713332,0.988058847,0.782273634,0.076373369,0.782273634
PFS,NCF4,0.868852304,0.658499134,0.487902261,1.146401395,0.141436244,-0.993961133,0.32024179,0.988058847,0.691703859,0.157247032,0.691703859
PFS,NCOR1,0.913286022,0.701254078,0.488174098,1.189428176,0.134787598,-0.672956351,0.50097506,0.988058847,0.133453355,2.25186642,0.133453355
PFS,NCR1,0.953705946,0.694953599,0.613846057,1.308799656,0.16148782,-0.293519894,0.769124795,0.988058847,0.339905495,0.910787738,0.339905495
PFS,NDC1,0.811048013,0.603111846,0.487562934,1.09067478,0.151137774,-1.385676255,0.165845782,0.988058847,0.368784241,0.807756952,0.368784241
PFS,NDC80,0.979733422,0.730974187,0.582174204,1.313148391,0.14944273,-0.137007421,0.891024929,0.988058847,0.699737979,0.148744582,0.699737979
PFS,NDUFA1,0.963125159,0.710641664,0.594671715,1.30531338,0.155112573,-0.242223481,0.808607001,0.988058847,0.580380134,0.305620507,0.580380134
PFS,NDUFA11,1.00434665,0.761492674,0.563158538,1.324651212,0.141233186,0.030709712,0.975501045,0.999856866,0.878781653,0.02326048,0.878781653
PFS,NDUFA12,0.791292152,0.586891637,0.47998891,1.066880547,0.152465581,-1.535350029,0.124697871,0.988058847,0.432661308,0.615668927,0.432661308
