Endpoint,Gene,HR,Lower CI,CI Width,Upper CI,SE,Statistic,P-value,FDR,Global ZPH P-value,Global ZPH ChiSq,Gene ZPH P-value
OS,VEGFB,0.842098912,0.628120753,0.500850985,1.128971737,0.149576754,-1.148960615,0.250572221,0.995007564,0.661334456,1.591430491,0.374945134
OS,VEGFC,0.858953312,0.610622843,0.597652937,1.20827578,0.174102729,-0.873281604,0.382509605,0.995007564,0.81691349,0.935251714,0.575289027
OS,VEGFD,0.893795956,0.629005198,0.641049825,1.270055023,0.179257371,-0.626349513,0.531085717,0.995007564,0.687394912,1.477836967,0.313921142
OS,VHL,0.76685166,0.571110877,0.45856916,1.029680037,0.150365013,-1.765449918,0.07748818,0.995007564,0.103917148,6.163583911,0.08487651
OS,VSIR,0.913067775,0.660413275,0.601967105,1.26238038,0.16528074,-0.550246619,0.582150232,0.995007564,0.368370245,3.154787005,0.094261615
OS,VTCN1,1.033913295,0.730917334,0.731596486,1.46251382,0.176945002,0.188481836,0.850498953,0.995007564,0.820603348,0.919981432,0.782021409
OS,WDR76,0.945357971,0.671819448,0.658451202,1.33027065,0.17427567,-0.322429504,0.747127336,0.995007564,0.157288518,5.206460101,0.070737149
OS,WEE1,0.92599969,0.706173565,0.508082347,1.214255912,0.138274403,-0.556005865,0.578206846,0.995007564,0.826589569,0.895185219,0.823077033
OS,WIF1,0.83788615,0.580531642,0.628796411,1.209328053,0.187216667,-0.944750539,0.344786249,0.995007564,0.742684579,1.24310922,0.89623769
OS,WIPF1,0.936578174,0.684192489,0.59787168,1.282064169,0.16020381,-0.40899331,0.682544571,0.995007564,0.677156823,1.522197036,0.307283156
OS,WNT10A,0.9538383,0.66060887,0.716616814,1.377225684,0.187417842,-0.252169796,0.800909823,0.995007564,0.799724222,1.006313738,0.853951793
OS,WNT10B,0.909410439,0.647608968,0.629438427,1.277047395,0.17322229,-0.548190183,0.583561322,0.995007564,0.832065305,0.872472174,0.720903451
OS,WNT11,1.001442806,0.746956798,0.595674658,1.342631457,0.149589328,0.009638165,0.992309976,0.997966991,0.465586899,2.55413594,0.15790106
OS,WNT16,0.94090325,0.67917923,0.624304278,1.303483508,0.166306762,-0.366280725,0.714155611,0.995007564,0.81644647,0.937183834,0.97690593
OS,WNT2,0.824359375,0.58311576,0.582293283,1.165409043,0.176646534,-1.093419187,0.274209793,0.995007564,0.796022978,1.021610799,0.968593631
OS,WNT2B,0.960380464,0.67602324,0.688324286,1.364347526,0.179137,-0.225669498,0.821458483,0.995007564,0.796453068,1.019833164,0.524644287
OS,WNT3,0.849464755,0.589471891,0.634658352,1.224130243,0.186421494,-0.875161037,0.38148629,0.995007564,0.711290653,1.375486942,0.326077983
OS,WNT3A,0.902428949,0.643288636,0.622671872,1.265960507,0.172705443,-0.594453293,0.552208973,0.995007564,0.732700519,1.28498949,0.448636348
OS,WNT4,0.998807283,0.716099997,0.677023859,1.393123856,0.169769463,-0.007029704,0.994391154,0.997966991,0.795785275,1.022593278,0.92762708
OS,WNT5A,0.720039191,0.541292425,0.416519679,0.957812104,0.14558736,-2.256031264,0.024068673,0.995007564,0.616026424,1.794987018,0.367985173
OS,WNT5B,0.961110023,0.689742522,0.649499942,1.339242465,0.169273783,-0.234332738,0.814726672,0.995007564,0.825385272,0.900176266,0.947306006
OS,WNT6,0.993660198,0.713704797,0.669725148,1.383429946,0.168842831,-0.037668072,0.969952333,0.995007564,0.826146936,0.897019816,0.815744283
OS,WNT7A,1.01218779,0.730696808,0.671422528,1.402119336,0.16626366,0.072860884,0.941916822,0.995007564,0.825193152,0.900972352,0.839387141
OS,WNT7B,1.12321293,0.82172326,0.713595682,1.535318942,0.1594646,0.728646143,0.466218145,0.995007564,0.398612769,2.955017168,0.132624613
OS,WRN,1.319914258,0.93602291,0.925228164,1.861251074,0.175351234,1.582918872,0.113439957,0.995007564,0.702476079,1.413060816,0.594191003
OS,WT1,0.876273969,0.626772291,0.598323457,1.225095748,0.170970228,-0.772511613,0.439811471,0.995007564,0.631254056,1.725615159,0.263729226
OS,XCL1.2,0.922719749,0.656472809,0.640476166,1.296948975,0.173699255,-0.463040101,0.643335623,0.995007564,0.686461951,1.4818659,0.654533513
OS,XCR1,1.021937448,0.727023619,0.709458114,1.436481733,0.173725947,0.124911017,0.900593996,0.995007564,0.815914566,0.939384237,0.654216252
OS,XPA,1.091726983,0.791679716,0.713812696,1.505492412,0.163961788,0.535251728,0.592475801,0.995007564,0.065892995,7.196449066,0.016961182
OS,XRCC4,0.810457754,0.601857992,0.489498738,1.09135673,0.151828143,-1.384170676,0.1663062,0.995007564,0.769003293,1.133460684,0.497275909
OS,YAP1,0.951467168,0.713103381,0.556403674,1.269507055,0.147134733,-0.338126131,0.73526814,0.995007564,0.561886543,2.051013062,0.233400562
OS,YTHDF2,1.17476973,0.864400534,0.732178673,1.596579207,0.156528994,1.0290244,0.303468209,0.995007564,0.615121346,1.799143462,0.3265621
OS,ZAP70,0.879075123,0.619886416,0.626750148,1.246636564,0.178234957,-0.723118083,0.46960734,0.995007564,0.767515376,1.139636202,0.956278021
OS,ZBTB16,0.689211226,0.487439282,0.487065918,0.974505199,0.176728789,-2.106094248,0.035196166,0.995007564,0.749505569,1.214596792,0.514184888
OS,ZBTB20,1.202434732,0.868501319,0.796262169,1.664763488,0.165990101,1.110599028,0.266740981,0.995007564,0.505761413,2.335461883,0.329591905
OS,ZBTB32,0.936226261,0.675351192,0.622521118,1.29787231,0.166648133,-0.395432574,0.692523673,0.995007564,0.831019145,0.876814269,0.799813086
OS,ZC3H12A,0.958723728,0.694061648,0.630246054,1.324307702,0.164820459,-0.255746948,0.798146241,0.995007564,0.827834854,0.890022765,0.913265883
OS,ZEB1,0.934416498,0.649144364,0.695909588,1.345053951,0.185853995,-0.364980109,0.715126254,0.995007564,0.25688027,4.042792161,0.063122567
OS,ZEB2,1.06418415,0.809572572,0.589298814,1.398871386,0.139521599,0.445869669,0.655691393,0.995007564,0.835073939,0.85997695,0.821890545
OS,ZIC2,1.29799187,0.95170827,0.818564142,1.770272412,0.158326932,1.647340418,0.099488095,0.995007564,0.479493279,2.476828344,0.19091864
OS,ZNF205,0.960225942,0.705649654,0.600995725,1.306645378,0.157171122,-0.258232338,0.796227602,0.995007564,0.756463811,1.18558437,0.525553201
PFS,A2M,1.080483203,0.809797493,0.63185176,1.441649253,0.147135062,0.526104044,0.598815919,0.999089333,0.842779283,0.827914396,0.439363655
PFS,ABCB1,0.960392005,0.687732573,0.653417808,1.341150381,0.170381436,-0.237195675,0.812504992,0.999089333,0.862750196,0.744248255,0.632045131
PFS,ABCF1,0.963839051,0.740932975,0.512872357,1.253805333,0.134193359,-0.274461854,0.783729715,0.999089333,0.452373013,2.629317293,0.147454463
PFS,ABL1,0.98160742,0.722062552,0.612382952,1.334445505,0.156676185,-0.118485312,0.905683132,0.999089333,0.775478705,1.106609762,0.397480028
PFS,ACOT12,0.836419459,0.608903463,0.540043052,1.148946515,0.161977719,-1.102775417,0.270124706,0.999089333,0.966865716,0.262801045,0.862337299
PFS,ACSF3,0.968973868,0.720919765,0.581458672,1.302378437,0.150875117,-0.208898829,0.834527219,0.999089333,0.35220904,3.267376924,0.078748593
PFS,ACTA2,1.039157472,0.784671474,0.591507332,1.376178806,0.143319172,0.268005052,0.78869543,0.999089333,0.724670875,1.318812116,0.369769323
PFS,ACTB,0.73296907,0.543123967,0.446049207,0.989173174,0.152944602,-2.031139185,0.042240877,0.999089333,0.878530929,0.677295092,0.532553574
PFS,ACTR3B,1.094460804,0.767917014,0.791944833,1.559861846,0.180786706,0.49927247,0.617587447,0.999089333,0.901022433,0.579880471,0.87943459
PFS,ACVR1B,0.95125404,0.692597119,0.613911706,1.306508825,0.161907406,-0.308658661,0.757581193,0.999089333,0.628266837,1.739142647,0.255148441
PFS,ACVR1C,0.921921717,0.661410226,0.623631367,1.285041594,0.169434772,-0.479800952,0.631368936,0.999089333,0.834961691,0.860443346,0.634805749
PFS,ACVR2A,1.130432285,0.86280669,0.618263365,1.481070055,0.137841678,0.889427023,0.373773627,0.999089333,0.898832916,0.589495305,0.638368774
PFS,ACY1,1.058883829,0.750770837,0.742674178,1.493445015,0.175447193,0.326111585,0.744339933,0.999089333,0.942641663,0.388334344,0.98743304
PFS,ADA,1.020132272,0.710051842,0.755573329,1.465625171,0.184875638,0.107814624,0.914142742,0.999089333,0.865663316,0.731954934,0.748205239
PFS,ADAM12,0.794131843,0.592116534,0.472953175,1.065069709,0.149771137,-1.539053433,0.123791252,0.999089333,0.80160394,0.998545346,0.341088507
PFS,ADGRE1,0.95258162,0.684526112,0.641079627,1.32560574,0.168599528,-0.288135357,0.773243129,0.999089333,0.925331428,0.470460818,0.845448718
PFS,ADGRE5,0.931712824,0.693513947,0.558211111,1.251725058,0.1506422,-0.469527402,0.638692703,0.999089333,0.901694191,0.576923912,0.544319059
PFS,ADH1A.B.C,1.075909648,0.76847707,0.737854888,1.506331958,0.171692462,0.426148515,0.66999963,0.999089333,0.705883557,1.398512029,0.448073661
PFS,ADH6,0.912504897,0.660578325,0.599931073,1.260509398,0.164838616,-0.555463454,0.578577701,0.999089333,0.838457894,0.84590769,0.557495283
PFS,ADM,1.026420671,0.773284745,0.58913628,1.362421025,0.144485108,0.18048693,0.856770314,0.999089333,0.404760886,2.915984746,0.088983926
PFS,ADORA2A,1.115086616,0.806238381,0.736007919,1.5422463,0.165466258,0.658334126,0.510323454,0.999089333,0.778052424,1.095947657,0.465952368
PFS,AFDN,1.161134089,0.806135191,0.866329164,1.672464356,0.186177406,0.802445334,0.422295398,0.999089333,0.759688931,1.172160045,0.349746685
PFS,AICDA,0.941705902,0.673724905,0.642554188,1.316279092,0.170855765,-0.351537795,0.725184923,0.999089333,0.907036245,0.553294208,0.670259535
PFS,AIRE,0.999524522,0.722757929,0.659515764,1.382273693,0.165413926,-0.002875155,0.997705962,0.999089333,0.850722626,0.794748838,0.596577057
PFS,AKAP1,0.974351662,0.70127756,0.652481943,1.353759503,0.16779315,-0.154851322,0.87693853,0.999089333,0.469809419,2.530471185,0.22973878
PFS,AKR1C4,0.775717948,0.587122762,0.437770792,1.024893554,0.142122536,-1.786953015,0.073945083,0.999089333,0.798205757,1.012589291,0.39470742
PFS,AKT1,1.05019799,0.762843193,0.682953044,1.445796237,0.163105799,0.300287962,0.763957514,0.999089333,0.952855795,0.337358605,0.844884061
PFS,AKT2,1.050451507,0.729761793,0.782304717,1.51206651,0.185848918,0.264839196,0.791133341,0.999089333,0.851843746,0.790057059,0.452475221
PFS,AKT3,1.196166656,0.832619581,0.885829879,1.71844946,0.184850548,0.969009785,0.332540307,0.999089333,0.951059938,0.346492358,0.92368612
PFS,ALCAM,0.971125986,0.718257522,0.594761349,1.313018871,0.153894684,-0.190383902,0.849008311,0.999089333,0.796224465,1.020778014,0.464459285
PFS,ALDOA,1.023334588,0.756149351,0.62878033,1.384929681,0.154381851,0.149411986,0.881228555,0.999089333,0.909145271,0.54390404,0.607180592
PFS,ALDOC,1.087831677,0.766104407,0.77856463,1.544669037,0.178892698,0.470597339,0.637928308,0.999089333,0.84739893,0.80864181,0.522354584
PFS,ALK,0.874327586,0.642051071,0.548584319,1.19063539,0.157547419,-0.85244279,0.393968379,0.999089333,0.96520654,0.271994438,0.978544725
PFS,ALKBH2,0.893030887,0.658612807,0.552271884,1.210884691,0.155352524,-0.728241215,0.46646594,0.999089333,0.809942263,0.964081367,0.371893402
PFS,ALKBH3,0.984859406,0.697053147,0.69444484,1.391497986,0.17634877,-0.086512556,0.931058975,0.999089333,0.607293703,1.835252984,0.288206193
PFS,AMBP,0.951412246,0.678497213,0.655605925,1.334103138,0.172486375,-0.288763815,0.772762124,0.999089333,0.945967144,0.371984044,0.995095535
PFS,AMER1,0.802573992,0.567410061,0.567791896,1.135201957,0.176912331,-1.243165048,0.21380702,0.999089333,0.929031523,0.453267929,0.571832775
PFS,AMH,0.985642354,0.729375877,0.602572272,1.331948149,0.153627496,-0.094134937,0.925001968,0.999089333,0.620614942,1.77397333,0.300397512
PFS,ANGPT1,0.997884882,0.715387047,0.676550703,1.39193775,0.169806283,-0.012469259,0.990051229,0.999089333,0.629603107,1.733086623,0.290250529
PFS,ANGPT2,0.887323214,0.659077254,0.535536095,1.194613349,0.151721435,-0.787930679,0.430737255,0.999089333,0.837543842,0.849709683,0.399917335
PFS,ANGPTL4,0.90749676,0.678333272,0.535746007,1.214079279,0.148498278,-0.653645845,0.513340001,0.999089333,0.822865984,0.910612741,0.374719217
PFS,ANKRD28,0.853857303,0.642343309,0.492676368,1.135019676,0.145227759,-1.087885621,0.276645605,0.999089333,0.946325785,0.370207443,0.74035724
PFS,ANLN,0.836590052,0.633093441,0.472403583,1.105497024,0.142204725,-1.254677794,0.20959575,0.999089333,0.246696731,4.140403881,0.046450391
PFS,ANP32B,0.949470436,0.718345186,0.536614304,1.25495949,0.142326176,-0.364310256,0.715626342,0.999089333,0.733319975,1.282385617,0.347717773
PFS,ANXA1,1.089873609,0.761429872,0.798562094,1.559991966,0.182972208,0.470354136,0.638102026,0.999089333,0.754319574,1.194517359,0.477394981
PFS,APC,0.905796375,0.658722763,0.586819549,1.245542312,0.162508995,-0.608832454,0.5426355,0.999089333,0.71718784,1.350457001,0.294215529
PFS,APH1B,0.933769195,0.703423062,0.536122464,1.239545526,0.144528568,-0.474134539,0.63540397,0.999089333,0.959131717,0.304755051,0.86227712
PFS,API5,1.243673145,0.866166794,0.919543422,1.785710216,0.184568188,1.181510297,0.237400065,0.999089333,0.216858577,4.449287499,0.051838049
PFS,APLNR,0.944638728,0.695673266,0.587029935,1.282703202,0.156085751,-0.364880989,0.715200246,0.999089333,0.686433765,1.481987661,0.302783772
PFS,APOA1,0.947982661,0.68064504,0.639677701,1.320322742,0.169031308,-0.316030609,0.751979275,0.999089333,0.94748793,0.364431906,0.910543453
PFS,APOA2,1.102549246,0.791897474,0.743168465,1.535065939,0.168854298,0.578161147,0.563155328,0.999089333,0.936419138,0.418384049,0.924558599
PFS,APOA4,0.903468142,0.6556251,0.589377087,1.245002187,0.163600821,-0.620500739,0.534928167,0.999089333,0.955653603,0.322962267,0.960026708
PFS,APOB,0.891946096,0.653982194,0.562515513,1.216497707,0.158332285,-0.722212645,0.47016375,0.999089333,0.958892231,0.306020537,0.955282614
PFS,APOC2,0.875755644,0.652006625,0.524281958,1.176288583,0.150529493,-0.881343377,0.378131995,0.999089333,0.727623798,1.306358275,0.30075738
PFS,APOC3,0.991076145,0.702973038,0.694281013,1.397254051,0.17524446,-0.051150895,0.959205281,0.999089333,0.924104455,0.476124976,0.854119659
PFS,APOE,1.09870284,0.791253528,0.734361065,1.525614593,0.167486289,0.562017632,0.574104006,0.999089333,0.780850364,1.084362302,0.653536082
PFS,APOL6,0.846124281,0.61069154,0.561629104,1.172320644,0.166367479,-1.004337067,0.315216173,0.999089333,0.830092312,0.88065999,0.414373658
PFS,APOM,1.016625944,0.729454073,0.687397719,1.416851792,0.169364396,0.097359577,0.922440845,0.999089333,0.947299559,0.365370019,0.949833154
PFS,APP,0.947746767,0.6544299,0.718098973,1.372528873,0.18894371,-0.284041931,0.776378247,0.999089333,0.949566359,0.354029101,0.815791227
PFS,AQP9,0.840326736,0.606650336,0.557362904,1.16401324,0.166247042,-1.046421574,0.295366437,0.999089333,0.961398557,0.292683688,0.881893922
PFS,AR,0.729522571,0.541232364,0.442085002,0.983317366,0.152319949,-2.070411477,0.038413828,0.999089333,0.950160855,0.35103552,0.6872026
PFS,AREG,0.980712993,0.680816066,0.731897327,1.412713393,0.186221624,-0.104581991,0.916707506,0.999089333,0.950489722,0.349375953,0.879610514
PFS,ARG1,0.918699376,0.657989253,0.624719452,1.282708705,0.170294124,-0.497940443,0.618526021,0.999089333,0.931627384,0.441099384,0.869746016
PFS,ARG2,0.970636703,0.712415847,0.610035939,1.322451786,0.157804153,-0.188860863,0.850201869,0.999089333,0.213404966,4.487533546,0.039812276
PFS,ARID1A,0.96987717,0.721514661,0.5822173,1.303731961,0.150929679,-0.202649637,0.83940889,0.999089333,0.607795869,1.832927602,0.223164116
PFS,ARID1B,0.955649431,0.69448545,0.620539705,1.315025155,0.162870305,-0.278529206,0.780606148,0.999089333,0.938951583,0.406234599,0.891971627
PFS,ARID2,1.109181303,0.799846751,0.738301851,1.538148602,0.166818019,0.621168976,0.53448845,0.999089333,0.88646882,0.643228102,0.624143344
PFS,ARMH3,0.732520576,0.535548354,0.466389921,1.001938276,0.159798981,-1.947846261,0.051433362,0.999089333,0.30624711,3.614223207,0.066842529
PFS,ARNT,1.170683891,0.849512063,0.763767879,1.613279943,0.163615883,0.96315894,0.335467767,0.999089333,0.948027872,0.361738662,0.76224232
PFS,ARNT2,0.874169477,0.627960239,0.588951639,1.216911878,0.168777293,-0.796795651,0.425569721,0.999089333,0.862086306,0.747046172,0.689639419
PFS,ASCL1,0.987848401,0.730338344,0.605815606,1.33615395,0.154095349,-0.079340704,0.936761631,0.999089333,0.951745043,0.343017357,0.87096071
PFS,ASL,1.11323617,0.800347398,0.748098658,1.548446056,0.168360563,0.637151838,0.524025945,0.999089333,0.691103483,1.46184749,0.447628687
PFS,ASNS,1.224763224,0.908283989,0.743231364,1.651515354,0.152526131,1.329264282,0.183760794,0.999089333,0.699060586,1.427674942,0.370334442
PFS,ASPA,0.85839221,0.611653345,0.593011344,1.204664689,0.172909006,-0.8830897,0.377187809,0.999089333,0.897863959,0.593739963,0.784791804
PFS,ASPG,0.939155923,0.675329034,0.630721504,1.306050538,0.168258953,-0.373078283,0.709090181,0.999089333,0.941546265,0.393673566,0.916979195
PFS,ASXL1,1.357923464,0.929204333,1.055242003,1.984446336,0.193566456,1.580628553,0.113962993,0.999089333,0.825109365,0.901319529,0.839497052
PFS,ATF1,0.882918309,0.655567633,0.533546507,1.189114139,0.151906468,-0.81973203,0.412368886,0.999089333,0.950048506,0.351601885,0.780055359
PFS,ATF2,0.935053751,0.689235434,0.579308627,1.268544062,0.155625869,-0.431491655,0.666110919,0.999089333,0.440728333,2.697053033,0.199393498
PFS,ATF3,1.123180496,0.815178494,0.732377577,1.547556071,0.163529826,0.71035598,0.477483413,0.999089333,0.94195404,0.391688568,0.862792943
PFS,ATG10,0.865187356,0.642139992,0.523570244,1.165710236,0.15211491,-0.95197242,0.341110969,0.999089333,0.69721624,1.435579751,0.260766376
PFS,ATG12,0.932186305,0.693234986,0.56026682,1.253501806,0.151106688,-0.464721894,0.642130627,0.999089333,0.852956408,0.785397784,0.498019049
PFS,ATG16L1,0.966220923,0.725128095,0.562344946,1.287473041,0.146453806,-0.234632152,0.814494253,0.999089333,0.324714809,3.469688069,0.082338533
PFS,ATG5,0.900040407,0.68060415,0.50962182,1.19022597,0.14258364,-0.738623446,0.460135683,0.999089333,0.559392222,2.063206029,0.222904974
PFS,ATG7,1.060256978,0.79770967,0.611505865,1.409215535,0.145166892,0.403062365,0.686902346,0.999089333,0.954410301,0.329385778,0.974725974
PFS,ATM,0.994425879,0.711728376,0.677682054,1.38941043,0.170650697,-0.032755299,0.973869726,0.999089333,0.945065167,0.376440467,0.803849748
PFS,ATOX1,0.803570558,0.5930302,0.495827738,1.088857938,0.155012883,-1.4107878,0.158307193,0.999089333,0.315791628,3.538589073,0.103486295
PFS,ATP11C,0.873258277,0.611742883,0.634826615,1.246569498,0.181594813,-0.746298391,0.455487183,0.999089333,0.941051448,0.396078211,0.83934372
PFS,ATP2A2,0.91945915,0.666947823,0.600625289,1.267573112,0.163816173,-0.51258469,0.608241865,0.999089333,0.859202777,0.759183493,0.468168378
PFS,ATP5F1D,0.980932714,0.712896121,0.636850302,1.349746423,0.162843886,-0.118220044,0.905893309,0.999089333,0.946265071,0.370508394,0.95511616
PFS,ATP5ME,0.906352936,0.68047242,0.526741305,1.207213725,0.146248347,-0.672325511,0.501376493,0.999089333,0.925677395,0.46886046,0.805438247
PFS,ATR,1.19060511,0.814727867,0.925166626,1.739894493,0.193556006,0.901349834,0.367402345,0.999089333,0.037249563,8.469083252,0.00568363
PFS,ATRX,0.958673639,0.681795606,0.666196575,1.347992181,0.173891352,-0.242706583,0.808232708,0.999089333,0.844590996,0.82036105,0.625795023
PFS,AURKA,0.955043587,0.734942681,0.506117712,1.241060393,0.133657797,-0.34414976,0.730733663,0.999089333,0.755977233,1.187610917,0.380852383
